Date,            Station,Showalter, Lifed, LIFT, SWEAT,    K,     TT,CAPE, CINS,Equilibrum,LFCT, CAPV,Temp K, PW 
00:00 03 Jul 2015,  72293,  0.66,  3.82,  3.34,  147.80,  17.10,  46.40,  0.00,  0.00,  0.00,  285.14,  27.50  
12:00 03 Jul 2015,  72293,  0.77,  4.80,  4.59,  173.81,  15.50,  46.20,  0.00,  0.00,  0.00,  288.53,  24.26  
00:00 04 Jul 2015,  72293,  6.80,  5.36,  5.10,  13.99,  10.30,  37.20,  0.00,  0.00,  0.00,  284.90,  23.19  
12:00 04 Jul 2015,  72293,  8.63,  5.24,  4.97,  26.98,  16.30,  31.80,  0.02,  0.00,  933.39,  955.16,  0.01,  289.17,  32.71  
00:00 05 Jul 2015,  72293,  10.55,  6.32,  5.96,  29.00,  10.70,  29.20,  0.00,  0.00,  0.00,  287.25,  27.02  
12:00 05 Jul 2015,  72293,  7.18,  6.68,  6.42,  15.00,  18.90,  36.00,  0.00,  0.00,  938.73,  963.21,  0.00,  288.12,  32.92  
00:00 06 Jul 2015,  72293,  11.76,  5.72,  5.42,  22.98,  10.70,  24.40,  0.00,  0.00,  0.00,  287.94,  30.98  
12:00 06 Jul 2015,  72293,  8.96,  7.45,  7.12,  15.99,  20.90,  32.80,  0.00,  0.00,  0.00,  288.34,  32.82  
00:00 07 Jul 2015,  72293,  0.56,  6.36,  6.05,  136.01,  19.70,  47.40,  0.00,  0.00,  0.00,  286.98,  26.66  
12:00 07 Jul 2015,  72293,  10.69,  7.03,  6.72,  24.01,  -8.70,  28.60,  0.23,  0.00,  922.70,  962.95,  0.03,  288.38,  21.02  
00:00 08 Jul 2015,  72293,  13.01,  5.57,  5.17,  30.01,  -17.30,  20.80,  0.00,  0.00,  0.00,  287.16,  16.20  
12:00 08 Jul 2015,  72293,  4.86,  8.59,  8.28,  166.21,  9.50,  38.80,  2.44,  0.00,  906.87,  943.48,  0.13,  287.23,  21.94  
00:00 09 Jul 2015,  72293,  7.17,  7.97,  7.64,  121.58,  2.70,  35.80,  0.00,  0.00,  0.00,  286.17,  22.05  
12:00 09 Jul 2015,  72293,  7.83,  6.63,  6.33,  117.58,  -8.30,  35.80,  13.86,  -1.34,  863.86,  921.02,  0.33,  287.45,  21.87  
00:00 10 Jul 2015,  72293,  12.75,  7.31,  7.03,  57.98,  0.50,  28.00,  0.00,  0.00,  0.00,  284.73,  21.04  
12:00 10 Jul 2015,  72293,  7.99,  7.14,  6.86,  154.38,  5.30,  34.20,  10.57,  0.00,  837.22,  940.98,  0.87,  287.27,  25.09  
00:00 11 Jul 2015,  72293,  9.57,  6.71,  6.39,  58.98,  0.10,  33.20,  0.00,  0.00,  0.00,  284.35,  23.02  
12:00 11 Jul 2015,  72293,  10.23,  7.38,  7.16,  39.21,  -0.90,  32.00,  0.00,  0.00,  0.00,  287.53,  22.57  
00:00 12 Jul 2015,  72293,  11.40,  6.05,  5.88,  56.00,  -1.10,  29.20,  0.00,  0.00,  0.00,  286.52,  21.23  
12:00 12 Jul 2015,  72293,  12.22,  6.77,  6.74,  54.99,  -12.50,  26.60,  0.00,  0.00,  0.00,  288.47,  20.67  
00:00 13 Jul 2015,  72293,  13.56,  5.94,  5.67,  50.00,  -22.10,  19.00,  0.00,  0.00,  0.00,  284.87,  16.26  
12:00 13 Jul 2015,  72293,  11.54,  6.12,  5.97,  28.98,  -17.70,  26.40,  0.00,  0.00,  0.00,  286.38,  16.97  
00:00 14 Jul 2015,  72293,  13.21,  6.87,  6.47,  21.61,  -20.50,  21.00,  0.00,  0.00,  0.00,  283.31,  14.82  
12:00 14 Jul 2015,  72293,  8.92,  5.43,  5.25,  37.00,  -6.30,  33.40,  0.00,  0.00,  0.00,  288.51,  18.73  
00:00 15 Jul 2015,  72293,  9.97,  7.14,  6.93,  32.01,  -16.90,  31.00,  0.00,  0.00,  0.00,  284.37,  14.57  
12:00 15 Jul 2015,  72293,  14.67,  8.67,  8.35,  23.99,  -13.10,  17.20,  0.59,  0.00,  925.82,  954.48,  0.05,  287.65,  16.29  
00:00 16 Jul 2015,  72293,  10.55,  5.47,  5.09,  17.00,  -1.50,  29.20,  0.00,  0.00,  0.00,  286.27,  16.90  
12:00 16 Jul 2015,  72293,  11.55,  7.99,  7.68,  25.99,  -18.70,  27.40,  0.00,  0.00,  937.71,  943.29,  0.00,  287.47,  16.20  
00:00 17 Jul 2015,  72293,  13.94,  6.76,  6.37,  19.99,  -9.10,  16.20,  0.00,  0.00,  0.00,  286.54,  18.49  
12:00 17 Jul 2015,  72293,  8.14,  6.98,  6.56,  46.02,  19.90,  34.60,  0.00,  0.00,  954.49,  957.17,  0.00,  289.13,  26.83  
00:00 18 Jul 2015,  72293,  0.45,  2.40,  1.93,  145.41,  30.70,  48.00,  0.00,  0.00,  0.00,  286.15,  30.08  
12:00 18 Jul 2015,  72293,  -2.62,  6.49,  6.76,  237.81,  39.00,  50.80,  0.00,  0.00,  0.00,  281.45,  43.40  
00:00 19 Jul 2015,  72293,  -0.29,  1.65,  1.42,  216.00,  36.80,  45.10,  0.00,  0.00,  0.00,  289.57,  49.49  
12:00 19 Jul 2015,  72293,  -3.22,  -2.75,  -3.29,  259.20,  37.50,  51.80,  271.87,  -219.17,  304.79,  689.05,  25.44,  288.99,  41.29  
00:00 20 Jul 2015,  72293,  1.36,  -1.65,  -1.82,  195.21,  32.60,  42.60,  712.03,  -10.72,  242.58,  852.16,  36.00,  294.08,  54.57  
12:00 20 Jul 2015,  72293,  -0.20,  0.01,  -0.62,  235.81,  13.70,  44.00,  96.14,  0.00,  385.63,  960.69,  5.84,  293.23,  44.58  
00:00 21 Jul 2015,  72293,  1.75,  -0.28,  -0.93,  190.80,  7.70,  43.60,  48.10,  -258.88,  412.21,  516.99,  3.23,  290.92,  28.38  
12:00 21 Jul 2015,  72293,  0.11,  0.37,  -0.05,  191.99,  4.70,  44.80,  13.14,  -523.27,  467.75,  501.00,  0.82,  292.09,  34.73  
00:00 22 Jul 2015,  72293,  12.98,  1.31,  0.61,  44.02,  -9.30,  23.60,  8.23,  -390.60,  514.96,  546.30,  0.34,  291.02,  22.86  
12:00 22 Jul 2015,  72293,  8.51,  4.96,  4.45,  114.98,  -0.50,  33.00,  3.97,  -1.50,  885.02,  921.57,  0.18,  290.46,  25.11  
00:00 23 Jul 2015,  72293,  3.51,  3.85,  3.27,  190.59,  7.70,  39.80,  0.00,  0.00,  0.00,  289.08,  28.08  
12:00 23 Jul 2015,  72293,  8.44,  4.94,  4.37,  112.39,  -6.30,  33.00,  3.28,  -0.22,  888.45,  933.29,  0.11,  291.04,  25.40  
00:00 24 Jul 2015,  72293,  10.67,  3.59,  2.95,  57.40,  -9.30,  30.00,  0.00,  0.00,  0.00,  289.92,  19.18  
12:00 24 Jul 2015,  72293,  13.23,  4.67,  4.15,  29.00,  -5.50,  25.00,  0.00,  0.00,  954.69,  969.41,  0.00,  291.11,  19.53  
00:00 25 Jul 2015,  72293,  12.73,  6.84,  6.39,  16.98,  1.70,  24.80,  0.00,  0.00,  0.00,  283.42,  14.91  
12:00 25 Jul 2015,  72293,  11.30,  4.47,  3.95,  27.99,  11.10,  29.00,  0.00,  0.00,  0.00,  288.30,  20.22  
00:00 26 Jul 2015,  72293,  14.92,  9.99,  9.61,  33.99,  -1.50,  18.60,  0.00,  0.00,  0.00,  278.11,  19.38  
12:00 26 Jul 2015,  72293,  8.90,  7.30,  7.10,  88.00,  8.70,  33.40,  0.00,  0.00,  0.00,  284.95,  23.71  
00:00 27 Jul 2015,  72293,  5.82,  5.56,  0.00,  0.00,  236.44,  0.75  
12:00 27 Jul 2015,  72293,  13.36,  10.16,  9.81,  37.00,  -17.50,  24.80,  0.42,  0.00,  920.13,  946.88,  0.06,  287.63,  15.86  
00:00 28 Jul 2015,  72293,  12.31,  8.55,  8.13,  16.01,  -13.50,  26.60,  0.00,  0.00,  0.00,  285.75,  14.89  
12:00 28 Jul 2015,  72293,  13.52,  7.90,  7.51,  28.01,  -15.10,  21.40,  0.00,  0.00,  0.00,  288.24,  17.56  
00:00 29 Jul 2015,  72293,  12.70,  5.75,  5.24,  10.98,  2.30,  21.00,  0.00,  0.00,  0.00,  287.27,  17.61  
12:00 29 Jul 2015,  72293,  0.74,  7.21,  6.78,  172.18,  37.80,  45.60,  0.00,  0.00,  0.00,  289.75,  41.22  
00:00 30 Jul 2015,  72293,  -1.42,  2.67,  2.39,  174.79,  38.30,  49.40,  0.00,  0.00,  0.00,  289.81,  45.28  
12:00 30 Jul 2015,  72293,  -4.51,  2.38,  2.45,  298.60,  41.30,  52.80,  0.00,  0.00,  0.00,  290.68,  52.19  
00:00 31 Jul 2015,  72293,  3.40,  1.39,  1.01,  120.20,  35.40,  42.40,  0.00,  0.00,  0.00,  290.16,  43.25  
12:00 31 Jul 2015,  72293,  0.99,  2.78,  2.32,  162.60,  31.70,  44.80,  0.00,  0.00,  0.00,  291.41,  37.73
  
00:00 01 Aug 2015,  72293,  12.30,  5.43,  5.00,  25.99,  2.10,  24.20,  0.00,  0.00,  0.00,  286.24,  19.98  
12:00 01 Aug 2015,  72293,  6.97,  5.33,  4.95,  52.39,  19.10,  36.80,  0.00,  0.00,  951.94,  964.18,  0.00,  290.39,  25.80  
00:00 02 Aug 2015,  72293,  10.33,  3.54,  3.08,  32.01,  1.30,  29.20,  0.00,  0.00,  0.00,  289.43,  21.07  
12:00 02 Aug 2015,  72293,  10.62,  4.83,  4.46,  31.99,  8.90,  26.20,  0.00,  0.00,  0.00,  289.82,  26.15  
00:00 03 Aug 2015,  72293,  10.56,  3.20,  2.66,  34.01,  -19.30,  26.80,  0.00,  0.00,  0.00,  289.13,  17.81  
12:00 03 Aug 2015,  72293,  12.87,  4.83,  4.35,  29.00,  -8.70,  18.40,  0.00,  0.00,  944.08,  962.56,  0.00,  290.39,  19.07  
00:00 04 Aug 2015,  72293,  14.82,  5.01,  4.66,  33.99,  -22.30,  10.40,  0.00,  0.00,  0.00,  287.87,  16.33  
12:00 04 Aug 2015,  72293,  12.25,  4.45,  4.18,  46.99,  -13.90,  23.20,  0.00,  0.00,  0.00,  290.45,  22.99  
00:00 05 Aug 2015,  72293,  7.74,  7.10,  6.83,  37.40,  13.30,  35.20,  0.00,  0.00,  0.00,  282.56,  20.82  
12:00 05 Aug 2015,  72293,  5.70,  4.73,  4.30,  72.41,  2.70,  39.00,  0.00,  0.00,  0.00,  287.08,  22.00  
00:00 06 Aug 2015,  72293,  4.17,  6.80,  6.49,  88.39,  9.50,  41.60,  0.00,  0.00,  0.00,  281.89,  19.79  
12:00 06 Aug 2015,  72293,  4.02,  4.00,  3.83,  54.58,  27.50,  42.40,  0.00,  0.00,  0.00,  286.47,  36.17  
00:00 07 Aug 2015,  72293,  3.38,  3.10,  3.02,  107.00,  31.50,  43.00,  0.00,  0.00,  0.00,  287.42,  37.60  
12:00 07 Aug 2015,  72293,  11.82,  2.68,  2.71,  39.01,  1.30,  20.20,  1.05,  0.00,  919.58,  956.54,  0.03,  289.76,  29.14  
00:00 08 Aug 2015,  72293,  9.47,  6.18,  5.71,  48.99,  -5.50,  32.40,  0.00,  0.00,  0.00,  287.51,  18.75  
12:00 08 Aug 2015,  72293,  15.32,  8.98,  8.64,  32.98,  -27.70,  18.20,  2.07,  -0.09,  905.99,  929.21,  0.18,  286.65,  14.34  
00:00 09 Aug 2015,  72293,  15.40,  7.48,  7.09,  33.00,  -39.50,  13.80,  0.00,  0.00,  0.00,  285.29,  11.35  
12:00 09 Aug 2015,  72293,  15.34,  7.09,  6.70,  34.98,  -33.50,  15.00,  1.03,  0.00,  914.01,  954.95,  0.15,  288.57,  15.98  
00:00 10 Aug 2015,  72293,  15.91,  7.21,  6.94,  53.98,  -38.90,  6.80,  0.00,  0.00,  0.00,  286.33,  17.68  
12:00 10 Aug 2015,  72293,  14.84,  7.64,  7.40,  44.99,  -38.50,  11.60,  1.93,  0.00,  911.79,  943.69,  0.06,  287.33,  17.05  
00:00 11 Aug 2015,  72293,  15.30,  7.19,  6.82,  46.02,  -38.50,  11.20,  0.00,  0.00,  0.00,  286.38,  14.62  
12:00 11 Aug 2015,  72293,  14.14,  8.38,  8.06,  40.00,  -9.90,  19.60,  0.36,  0.00,  923.17,  947.98,  0.01,  288.03,  17.98  
00:00 12 Aug 2015,  72293,  13.83,  7.06,  6.64,  32.01,  -9.90,  21.20,  0.00,  0.00,  0.00,  286.59,  14.84  
12:00 12 Aug 2015,  72293,  12.01,  7.35,  7.01,  38.99,  -12.10,  23.00,  0.00,  0.00,  0.00,  287.94,  20.23  
00:00 13 Aug 2015,  72293,  8.43,  7.38,  6.96,  23.99,  12.30,  33.80,  0.00,  0.00,  0.00,  283.08,  21.75  
12:00 13 Aug 2015,  72293,  0.88,  4.81,  4.63,  151.81,  28.70,  46.60,  0.00,  0.00,  0.00,  286.91,  34.46  
00:00 14 Aug 2015,  72293,  2.64,  6.81,  6.65,  118.60,  29.70,  43.80,  0.00,  0.00,  0.00,  281.86,  35.76  
12:00 14 Aug 2015,  72293,  3.39,  8.31,  8.24,  110.98,  25.30,  42.60,  0.00,  0.00,  0.00,  280.51,  28.76  
00:00 15 Aug 2015,  72293,  1.57,  10.40,  10.49,  115.40,  24.30,  46.20,  0.00,  0.00,  0.00,  269.37,  29.07  
12:00 15 Aug 2015,  72293,  4.53,  6.17,  6.15,  66.20,  24.70,  41.20,  0.00,  0.00,  0.00,  282.31,  33.50  
00:00 16 Aug 2015,  72293,  3.99,  8.39,  8.09,  92.58,  23.70,  41.80,  0.00,  0.00,  0.00,  277.48,  29.55  
12:00 16 Aug 2015,  72293,  4.65,  10.52,  10.34,  75.78,  27.30,  40.80,  0.00,  0.00,  0.00,  275.75,  28.52  
00:00 17 Aug 2015,  72293,  5.92,  13.29,  13.09,  59.19,  25.30,  38.40,  0.00,  0.00,  0.00,  265.95,  26.88  
12:00 17 Aug 2015,  72293,  3.62,  4.64,  4.81,  96.20,  26.90,  42.60,  0.00,  0.00,  0.00,  286.70,  35.12  
00:00 18 Aug 2015,  72293,  9.85,  3.63,  3.38,  23.00,  18.50,  31.00,  0.00,  0.00,  0.00,  290.01,  34.46  
12:00 18 Aug 2015,  72293,  10.45,  5.15,  4.88,  36.81,  15.90,  30.00,  0.06,  0.00,  936.06,  964.09,  0.00,  292.05,  33.88  
00:00 19 Aug 2015,  72293,  8.70,  4.09,  3.76,  68.82,  8.10,  33.40,  0.00,  0.00,  0.00,  288.51,  25.33  
12:00 19 Aug 2015,  72293,  16.10,  6.96,  6.70,  50.02,  -21.70,  8.20,  0.00,  0.00,  943.83,  960.20,  0.00,  290.42,  22.26  
00:00 20 Aug 2015,  72293,  12.29,  6.29,  5.97,  46.99,  -3.10,  25.00,  0.00,  0.00,  0.00,  287.59,  21.39  
12:00 20 Aug 2015,  72293,  6.75,  9.09,  8.89,  74.59,  14.30,  37.00,  0.46,  -0.03,  918.91,  935.03,  0.03,  287.63,  27.63  
00:00 21 Aug 2015,  72293,  11.01,  5.39,  5.20,  42.02,  4.70,  27.00,  0.00,  0.00,  0.00,  287.71,  29.66  
12:00 21 Aug 2015,  72293,  11.52,  5.18,  5.12,  50.00,  -0.10,  22.20,  1.09,  0.00,  908.11,  939.51,  0.09,  289.19,  29.84  
00:00 22 Aug 2015,  72293,  12.61,  6.06,  5.77,  31.00,  2.30,  23.20,  0.00,  0.00,  0.00,  288.03,  23.51  
12:00 22 Aug 2015,  72293,  9.78,  6.59,  6.19,  -1.10,  30.80,  0.11,  0.00,  928.90,  943.72,  288.88,  19.82  
00:00 23 Aug 2015,  72293,  10.03,  3.84,  3.33,  24.98,  -4.10,  29.00,  0.00,  0.00,  0.00,  288.53,  18.01  
12:00 23 Aug 2015,  72293,  7.56,  4.48,  4.07,  13.00,  6.90,  35.40,  0.00,  0.00,  946.60,  960.70,  0.00,  290.28,  21.38  
00:00 24 Aug 2015,  72293,  9.18,  3.02,  2.46,  19.00,  8.50,  31.40,  0.00,  0.00,  0.00,  288.91,  21.00  
12:00 24 Aug 2015,  72293,  7.81,  3.76,  3.30,  12.98,  12.10,  34.60,  0.00,  0.00,  0.00,  290.20,  29.29  
00:00 25 Aug 2015,  72293,  1.40,  1.90,  1.41,  122.01,  32.10,  46.20,  0.00,  0.00,  0.00,  288.02,  37.21  
12:00 25 Aug 2015,  72293,  1.97,  2.11,  2.09,  84.41,  30.70,  46.00,  0.00,  0.00,  0.00,  288.89,  38.00  
00:00 26 Aug 2015,  72293,  0.73,  -0.20,  -0.32,  137.40,  33.90,  46.40,  51.58,  -480.78,  428.52,  638.03,  22.78,  289.51,  46.81  
12:00 26 Aug 2015,  72293,  0.44,  0.88,  0.87,  125.60,  36.70,  47.20,  0.01,  -795.85,  398.38,  403.61,  0.00,  290.09,  45.27  
00:00 27 Aug 2015,  72293,  0.55,  1.09,  0.56,  136.58,  32.30,  47.00,  0.00,  0.00,  0.00,  285.20,  38.11  
12:00 27 Aug 2015,  72293,  2.10,  5.05,  4.53,  134.98,  32.90,  43.80,  0.00,  0.00,  0.00,  285.47,  37.64  
00:00 28 Aug 2015,  72293,  1.49,  8.13,  7.76,  152.60,  32.10,  44.60,  0.00,  0.00,  0.00,  275.94,  32.13  
12:00 28 Aug 2015,  72293,  1.46,  6.42,  6.05,  138.60,  31.90,  45.20,  0.00,  0.00,  0.00,  280.30,  33.68  
00:00 29 Aug 2015,  72293,  2.49,  7.92,  7.54,  127.99,  28.30,  43.60,  0.00,  0.00,  0.00,  274.97,  28.22  
12:00 29 Aug 2015,  72293,  5.35,  4.91,  4.77,  66.60,  26.70,  39.80,  0.00,  0.00,  0.00,  284.22,  31.94  
00:00 30 Aug 2015,  72293,  6.51,  5.72,  5.16,  90.01,  28.50,  37.00,  0.00,  0.00,  0.00,  282.83,  31.83  
12:00 30 Aug 2015,  72293,  4.41,  4.37,  3.75,  146.39,  13.50,  39.60,  0.00,  0.00,  0.00,  288.42,  26.37  
00:00 31 Aug 2015,  72293,  8.56,  4.55,  3.93,  82.98,  5.70,  33.40,  0.00,  0.00,  0.00,  288.26,  24.36  
12:00 31 Aug 2015,  72293,  11.34,  4.87,  4.56,  34.98,  -9.50,  27.60,  0.00,  0.00,  0.00,  289.84,  20.93
  
00:00 01 Sep 2015,  72293,  14.59,  4.86,  4.53,  38.01,  -17.30,  11.20,  0.00,  0.00,  0.00,  286.53,  14.32  
12:00 01 Sep 2015,  72293,  14.13,  6.39,  5.97,  31.00,  -21.90,  17.80,  2.56,  0.00,  911.34,  940.31,  0.26,  288.18,  18.40  
00:00 02 Sep 2015,  72293,  12.13,  5.19,  5.10,  30.98,  -0.90,  26.00,  0.00,  0.00,  0.00,  288.50,  22.44  
12:00 02 Sep 2015,  72293,  13.89,  6.37,  6.14,  33.99,  -2.90,  21.60,  1.51,  -0.19,  910.37,  935.68,  0.13,  288.42,  20.49  
00:00 03 Sep 2015,  72293,  13.24,  4.80,  4.62,  49.01,  -5.70,  19.40,  0.00,  0.00,  0.00,  286.14,  21.58  
12:00 03 Sep 2015,  72293,  12.07,  6.11,  5.84,  40.99,  7.70,  25.20,  0.00,  0.00,  0.00,  287.40,  23.73  
00:00 04 Sep 2015,  72293,  6.95,  4.60,  4.24,  57.20,  18.90,  37.60,  0.00,  0.00,  0.00,  285.40,  25.01  
12:00 04 Sep 2015,  72293,  6.79,  4.89,  4.56,  77.80,  11.90,  38.00,  11.37,  0.00,  865.55,  928.76,  0.40,  287.15,  25.88  
00:00 05 Sep 2015,  72293,  14.73,  4.70,  4.34,  40.02,  -25.30,  12.40,  0.00,  0.00,  0.00,  285.80,  15.83  
12:00 05 Sep 2015,  72293,  15.53,  7.66,  7.33,  48.99,  -22.30,  14.20,  0.33,  -0.01,  906.46,  919.75,  0.01,  286.09,  15.35  
00:00 06 Sep 2015,  72293,  10.38,  3.04,  2.60,  54.00,  -5.10,  30.00,  0.00,  0.00,  0.00,  286.98,  15.66  
12:00 06 Sep 2015,  72293,  6.68,  7.89,  7.48,  98.58,  29.80,  36.40,  0.00,  0.00,  0.00,  285.51,  27.70  
00:00 07 Sep 2015,  72293,  2.43,  4.27,  3.73,  281.29,  31.10,  42.60,  0.00,  0.00,  0.00,  284.66,  35.08  
12:00 07 Sep 2015,  72293,  -2.09,  4.34,  3.88,  220.60,  21.80,  48.10,  0.00,  0.00,  0.00,  285.26,  41.24  
00:00 08 Sep 2015,  72293,  -2.18,  0.53,  -0.11,  222.42,  36.90,  49.40,  25.17,  -524.88,  340.00,  561.61,  1.37,  287.09,  42.06  
12:00 08 Sep 2015,  72293,  -3.96,  0.29,  -0.14,  281.00,  40.10,  53.20,  1.55,  -779.99,  475.05,  507.52,  0.16,  286.40,  45.05  
00:00 09 Sep 2015,  72293,  -4.25,  -1.55,  -1.76,  308.40,  43.80,  54.60,  76.06,  -582.64,  431.98,  556.21,  3.72,  285.08,  45.18  
12:00 09 Sep 2015,  72293,  -2.22,  -0.47,  -0.90,  204.81,  34.90,  51.00,  79.15,  -533.19,  442.49,  579.35,  178.17,  285.69,  42.23  
00:00 10 Sep 2015,  72293,  0.19,  1.51,  1.08,  171.79,  36.60,  45.40,  47.62,  -251.83,  472.47,  644.04,  3.52,  284.79,  45.88  
12:00 10 Sep 2015,  72293,  0.51,  0.11,  -0.31,  177.78,  34.10,  45.40,  69.61,  -342.44,  470.33,  661.92,  5.34,  289.66,  46.75  
00:00 11 Sep 2015,  72293,  1.63,  0.38,  0.13,  189.61,  26.30,  42.00,  220.74,  -108.15,  276.51,  697.87,  17.82,  288.51,  47.81  
12:00 11 Sep 2015,  72293,  2.17,  1.37,  1.18,  162.20,  33.40,  42.60,  2.19,  -384.92,  444.72,  589.60,  0.19,  289.48,  48.06  
00:00 12 Sep 2015,  72293,  0.03,  1.42,  1.27,  197.61,  37.10,  45.20,  0.00,  0.00,  0.00,  287.23,  51.54  
12:00 12 Sep 2015,  72293,  3.57,  2.06,  2.00,  153.80,  22.70,  40.60,  0.00,  0.00,  0.00,  289.01,  44.35  
00:00 13 Sep 2015,  72293,  4.02,  1.41,  1.39,  110.98,  21.70,  41.40,  4.81,  -453.06,  539.47,  583.47,  0.12,  286.47,  33.00  
12:00 13 Sep 2015,  72293,  0.31,  4.44,  4.04,  176.81,  26.90,  45.00,  0.00,  0.00,  0.00,  287.44,  35.37  
00:00 14 Sep 2015,  72293,  5.87,  5.16,  4.66,  111.59,  14.50,  37.40,  0.00,  0.00,  0.00,  285.55,  25.47  
12:00 14 Sep 2015,  72293,  4.07,  2.82,  2.18,  166.79,  8.90,  39.00,  0.00,  0.00,  0.00,  291.64,  27.62  
00:00 15 Sep 2015,  72293,  7.88,  4.06,  3.37,  189.18,  8.60,  31.90,  132.90,  -0.07,  605.31,  873.77,  11.50,  289.01,  27.52  
12:00 15 Sep 2015,  72293,  4.01,  2.96,  2.25,  359.78,  28.90,  36.80,  115.56,  -1.58,  360.12,  901.98,  1.83,  292.36,  41.32  
00:00 16 Sep 2015,  72293,  0.80,  0.38,  -0.35,  299.32,  23.50,  42.20,  128.08,  -1.41,  330.87,  796.99,  3.68,  293.34,  38.02  
12:00 16 Sep 2015,  72293,  5.35,  6.63,  6.29,  371.48,  -1.40,  35.90,  0.21,  -3.47,  804.68,  910.32,  0.01,  288.80,  26.11  
00:00 17 Sep 2015,  72293,  10.63,  8.28,  7.92,  133.20,  -20.70,  29.40,  0.00,  0.00,  0.00,  287.01,  20.22  
12:00 17 Sep 2015,  72293,  18.73,  8.08,  7.76,  36.01,  -32.70,  13.20,  0.31,  -0.29,  919.30,  933.90,  0.02,  288.51,  21.38  
00:00 18 Sep 2015,  72293,  10.37,  3.37,  2.91,  54.19,  2.70,  31.20,  0.00,  0.00,  0.00,  288.58,  18.50  
12:00 18 Sep 2015,  72293,  15.04,  6.25,  5.89,  38.00,  -11.70,  16.40,  0.00,  0.00,  0.00,  287.66,  20.46  
00:00 19 Sep 2015,  72293,  6.28,  3.84,  3.43,  93.79,  8.30,  37.80,  0.00,  0.00,  0.00,  287.39,  20.98  
12:00 19 Sep 2015,  72293,  9.37,  2.64,  2.24,  27.00,  -5.10,  31.80,  0.04,  -1087.62,  356.21,  360.87,  0.00,  288.47,  26.42  
00:00 20 Sep 2015,  72293,  1.70,  -1.84,  -2.61,  146.00,  32.30,  45.60,  811.78,  -400.23,  237.52,  563.34,  60.34,  289.90,  33.17  
12:00 20 Sep 2015,  72293,  0.70,  -0.39,  -0.72,  106.98,  33.30,  47.60,  233.49,  -642.92,  306.07,  525.56,  32.76,  286.38,  38.06  
00:00 21 Sep 2015,  72293,  -1.82,  0.09,  -0.28,  218.00,  40.50,  51.20,  181.44,  -527.64,  307.74,  538.68,  4.25,  282.86,  40.82  
12:00 21 Sep 2015,  72293,  0.21,  1.11,  0.72,  127.61,  29.90,  48.20,  7.02,  -765.84,  324.62,  568.32,  1.54,  286.46,  35.25  
00:00 22 Sep 2015,  72293,  0.64,  -0.18,  -0.24,  143.00,  31.70,  47.40,  7.55,  -428.03,  491.38,  572.43,  1.20,  287.98,  40.89  
12:00 22 Sep 2015,  72293,  1.79,  1.65,  1.70,  122.80,  28.10,  46.40,  0.00,  0.00,  0.00,  286.24,  36.99  
00:00 23 Sep 2015,  72293,  12.57,  3.37,  3.26,  33.99,  3.10,  21.80,  0.00,  0.00,  0.00,  284.49,  27.40  
12:00 23 Sep 2015,  72293,  3.89,  2.87,  2.39,  106.79,  25.90,  42.00,  0.00,  0.00,  0.00,  290.19,  31.71  
00:00 24 Sep 2015,  72293,  6.38,  7.77,  7.28,  83.99,  25.50,  37.00,  0.00,  0.00,  0.00,  284.44,  26.56  
12:00 24 Sep 2015,  72293,  5.75,  5.26,  4.67,  115.19,  24.70,  37.20,  0.00,  0.00,  0.00,  290.30,  31.12  
00:00 25 Sep 2015,  72293,  7.06,  4.81,  4.15,  99.40,  27.30,  35.20,  0.00,  0.00,  0.00,  288.25,  32.15  
12:00 25 Sep 2015,  72293,  6.53,  6.23,  5.58,  142.39,  18.10,  34.80,  0.00,  0.00,  0.00,  290.94,  29.55  
00:00 26 Sep 2015,  72293,  6.59,  11.88,  11.51,  132.99,  28.90,  35.80,  0.00,  0.00,  0.00,  274.37,  27.21  
12:00 26 Sep 2015,  72293,  4.19,  9.41,  9.11,  149.78,  11.10,  39.40,  0.00,  0.00,  0.00,  282.31,  25.58  
00:00 27 Sep 2015,  72293,  6.10,  8.83,  8.65,  96.60,  -8.90,  37.60,  0.00,  0.00,  0.00,  279.18,  21.84  
12:00 27 Sep 2015,  72293,  6.94,  3.27,  2.87,  85.78,  21.10,  36.40,  0.00,  0.00,  0.00,  289.50,  28.27  
00:00 28 Sep 2015,  72293,  14.67,  8.58,  8.45,  44.02,  -9.90,  10.80,  0.00,  0.00,  0.00,  279.36,  22.61  
12:00 28 Sep 2015,  72293,  15.89,  7.77,  7.40,  29.00,  -10.10,  12.60,  0.00,  0.00,  0.00,  286.51,  24.28  
00:00 29 Sep 2015,  72293,  13.15,  5.92,  5.67,  38.00,  -15.30,  23.00,  0.00,  0.00,  0.00,  282.67,  21.40  
12:00 29 Sep 2015,  72293,  9.19,  6.19,  5.97,  30.01,  -8.30,  32.80,  0.00,  0.00,  0.00,  286.43,  18.51  
00:00 30 Sep 2015,  72293,  16.30,  8.87,  8.51,  21.99,  -31.70,  11.40,  0.00,  0.00,  0.00,  281.26,  11.34  
12:00 30 Sep 2015,  72293,  13.71,  8.72,  8.30,  33.00,  -12.30,  20.60,  0.00,  0.00,  0.00,  285.23,  15.02
  
00:00 01 Oct 2015,  72293,  12.35,  8.45,  7.99,  33.97,  -13.30,  25.20,  0.00,  0.00,  0.00,  280.95,  13.23  
